"query_id_rodada","query_orcamento","query_posicao","nome","posicao","custo","id_oponente","media_normalizada","potencial_por_cartoleta","pontuacao_obtida","pontuacao_obtida_por_cartoleta","diferenca","rank"
"29","4.0","ata","Luiz Fernando","ata","5.66","314","1.29","0.23","2.9","0.51","1.61","6"
"29","4.0","ata","Jeffinho","ata","3.78","275","1.12","0.30","4.6","1.22","3.48","5"
"29","4.0","ata","Matheus Martins","ata","3.73","282","0.99","0.26","0.0","0.00","-0.99","12"
"29","4.0","ata","Vitinho","ata","5.26","286","0.85","0.16","-0.2","-0.04","-1.05","13"
"29","4.0","ata","Pablo","ata","5.28","286","0.85","0.16","9.6","1.82","8.75","3"
"29","4.0","ata","Caio Paulista","ata","5.02","282","0.77","0.15","-0.3","-0.06","-1.07","14"
"29","4.0","ata","Deyverson","ata","4.86","264","0.57","0.12","12.7","2.61","12.13","1"
"29","4.0","ata","Jô","ata","4.06","327","0.55","0.14","1.1","0.27","0.55","9"
"29","4.0","ata","Carlos Eduardo","ata","4.55","262","0.24","0.05","5.1","1.12","4.86","4"
"29","8.0","ata","Everaldo","ata","8.72","354","4.50","0.52","5.9","0.68","1.40","4"
"29","8.0","ata","Fabrício","ata","8.86","276","3.72","0.42","2.7","0.30","-1.02","8"
"29","8.0","ata","Bissoli","ata","9.39","373","3.65","0.39","7.8","0.83","4.15","3"
"29","8.0","ata","William Pottker","ata","6.14","373","3.38","0.55","-0.4","-0.07","-3.78","17"
"29","8.0","ata","Airton","ata","6.52","314","2.82","0.43","2.7","0.41","-0.12","9"
"29","8.0","ata","Soteldo","ata","8.58","285","2.40","0.28","0.7","0.08","-1.70","12"
"29","8.0","ata","Muriqui","ata","9.3","373","2.35","0.25","-0.3","-0.03","-2.65","16"
"29","8.0","ata","Pedro Henrique","ata","6.49","277","1.70","0.26","3.7","0.57","2.00","6"
"29","8.0","ata","Helinho","ata","6.14","262","1.60","0.26","1.2","0.20","-0.40","10"
"29","8.0","ata","Thiago Galhardo","ata","7.75","290","1.57","0.20","8.5","1.10","6.93","2"
"29","8.0","ata","Felipe Azevedo","ata","7.01","354","1.30","0.19","-0.1","-0.01","-1.40","15"
"29","8.0","ata","Artur","ata","7.95","262","1.18","0.15","9.3","1.17","8.12","1"
"29","8.0","ata","Pavón","ata","6.93","266","1.01","0.15","4.1","0.59","3.09","5"
"29","8.0","ata","Júnior Santos","ata","7.95","275","0.97","0.12","-1.8","-0.23","-2.77","18"
"29","8.0","ata","Alemão","ata","7.57","277","0.78","0.10","3.6","0.48","2.82","7"
"29","8.0","ata","Moisés","ata","6.89","290","0.71","0.10","0.7","0.10","-0.01","13"
"29","8.0","ata","Robson","ata","6.54","290","0.58","0.09","0.9","0.14","0.32","11"
"29","8.0","ata","Carlos de Pena","ata","8.38","277","0.51","0.06","0.0","0.00","-0.51","14"
"29","12.0","ata","Dudu","ata","13.42","263","5.78","0.43","9.1","0.68","3.32","5"
"29","12.0","ata","Pedro","ata","13.6","280","4.68","0.34","3.4","0.25","-1.28","8"
"29","12.0","ata","Cano","ata","13.53","282","4.48","0.33","9.5","0.70","5.02","3"
"29","12.0","ata","Marcos Leonardo","ata","11.99","285","4.20","0.35","11.3","0.94","7.10","1"
"29","12.0","ata","Ademir","ata","10.31","266","3.59","0.35","2.6","0.25","-0.99","10"
"29","12.0","ata","Luciano","ata","11.44","294","3.41","0.30","6.3","0.55","2.89","7"
"29","12.0","ata","Alef Manga","ata","10.27","276","3.24","0.32","-0.2","-0.02","-3.44","12"
"29","12.0","ata","Rony","ata","10.96","263","3.15","0.29","9.7","0.89","6.55","2"
"29","12.0","ata","Gabriel","ata","11.82","280","2.94","0.25","2.6","0.22","-0.34","9"
"29","12.0","ata","Mendoza","ata","12.8","327","1.78","0.14","9.3","0.73","7.52","4"
"29","12.0","ata","Pedro Raul","ata","11.12","356","1.66","0.15","0.2","0.02","-1.46","11"
"29","12.0","ata","Tiquinho Soares","ata","10.03","275","1.58","0.16","8.4","0.84","6.82","6"
"29","8.0","tec","Vagner Mancini","tec","8.28","354","4.15","0.50","2.83","0.34","-1.32","6"
"29","8.0","tec","Orlando Ribeiro","tec","9.29","285","3.89","0.42","1.46","0.16","-2.43","8"
"29","8.0","tec","Juan Vojvoda","tec","9.16","290","3.86","0.42","4.05","0.44","0.19","2"
"29","8.0","tec","Luís Castro","tec","9.13","275","3.69","0.40","3.95","0.43","0.26","3"
"29","8.0","tec","Eduardo Souza","tec","6.39","314","3.08","0.48","4.96","0.78","1.88","1"
"29","8.0","tec","António Oliveira","tec","7.24","264","3.07","0.42","3.65","0.50","0.58","4"
"29","8.0","tec","Lucho González","tec","6.15","327","1.71","0.28","2.56","0.42","0.85","7"
"29","8.0","tec","Jair Ventura","tec","6.51","356","1.67","0.26","3.63","0.56","1.96","5"
"29","12.0","tec","Dorival Júnior","tec","10.11","280","4.24","0.42","4.85","0.48","0.61","3"
"29","12.0","tec","Cuca","tec","11.57","266","4.14","0.36","3.58","0.31","-0.56","7"
"29","12.0","tec","Fernando Diniz","tec","10.01","282","4.08","0.41","3.73","0.37","-0.35","6"
"29","12.0","tec","Abel Ferreira","tec","13.79","263","3.82","0.28","9.92","0.72","6.10","1"
"29","12.0","tec","Maurício Barbieri","tec","10.92","262","3.78","0.35","4.35","0.40","0.57","5"
"29","12.0","tec","Guto Ferreira","tec","11.07","276","3.68","0.33","2.35","0.21","-1.33","9"
"29","12.0","tec","Lisca","tec","10.49","373","3.27","0.31","2.1","0.20","-1.17","10"
"29","12.0","tec","Rogério Ceni","tec","12.66","294","2.97","0.23","4.37","0.35","1.40","4"
"29","12.0","tec","Luiz Felipe Scolari","tec","10.12","286","2.66","0.26","2.54","0.25","-0.12","8"
"29","12.0","tec","Mano Menezes","tec","10.35","277","2.56","0.25","6.33","0.61","3.77","2"
"30","4.0","gol","João Carlos","gol","3.34","280","1.46","0.44","1.0","0.30","-0.46","5"
"30","4.0","gol","Rafael","gol","5.0","277","1.28","0.26","7.0","1.40","5.72","1"
"30","4.0","gol","Pegorari","gol","5.92","264","0.63","0.11","0.0","0.00","-0.63","7"
"30","4.0","gol","Keiller","gol","3.51","262","0.52","0.15","4.0","1.14","3.48","3"
"30","4.0","gol","Vladimir","gol","4.12","263","0.27","0.06","0.0","0.00","-0.27","6"
"30","4.0","gol","Renan","gol","3.97","266","0.00","0.00","4.5","1.13","4.50","2"
"30","4.0","gol","Gabriel","gol","5.93","275","-0.20","-0.03","2.0","0.34","2.20","4"
"30","8.0","gol","Felipe Alves","gol","6.59","327","1.91","0.29","-1.0","-0.15","-2.91","7"
"30","8.0","gol","Tadeu","gol","9.04","354","1.75","0.19","3.0","0.33","1.25","5"
"30","8.0","gol","Cleiton","gol","9.03","1371","1.48","0.16","-2.0","-0.22","-3.48","8"
"30","8.0","gol","Gatito Fernández","gol","7.1","314","1.39","0.20","7.0","0.99","5.61","3"
"30","8.0","gol","Matheus Cavichioli","gol","7.24","276","1.29","0.18","14.0","1.93","12.71","1"
"30","8.0","gol","João Ricardo","gol","6.48","290","0.99","0.15","7.0","1.08","6.01","4"
"30","8.0","gol","Bento","gol","8.0","356","0.59","0.07","0.0","0.00","-0.59","6"
"30","8.0","gol","Fernando Miguel","gol","7.25","293","0.46","0.06","8.0","1.10","7.54","2"
"30","12.0","gol","Santos","gol","10.73","285","2.16","0.20","3.0","0.28","0.84","2"
"30","12.0","gol","João Paulo","gol","12.57","282","2.04","0.16","1.0","0.08","-1.04","4"
"30","12.0","gol","Fábio","gol","10.12","373","1.49","0.15","4.0","0.40","2.51","1"
"30","12.0","gol","Weverton","gol","12.15","294","0.66","0.05","1.2","0.10","0.54","3"
"30","4.0","zag","Adryelson","zag","5.99","314","3.86","0.64","5.0","0.83","1.14","2"
"30","4.0","zag","Nicolás Hernández","zag","4.94","356","3.20","0.65","1.7","0.34","-1.50","9"
"30","4.0","zag","Bruno Méndez","zag","5.2","286","1.91","0.37","0.0","0.00","-1.91","17"
"30","4.0","zag","Luiz Otávio","zag","3.63","290","1.89","0.52","3.1","0.85","1.21","6"
"30","4.0","zag","Luiz Felipe","zag","4.05","282","1.47","0.36","1.3","0.32","-0.17","10"
"30","4.0","zag","Chancellor","zag","5.07","275","1.45","0.29","0.3","0.06","-1.15","13"
"30","4.0","zag","Gabriel Lacerda","zag","3.2","290","1.31","0.41","5.8","1.81","4.49","1"
"30","4.0","zag","Léo","zag","4.43","327","1.31","0.29","-6.4","-1.44","-7.71","21"
"30","4.0","zag","Alan Empereur","zag","4.62","280","1.22","0.26","-1.0","-0.22","-2.22","20"
"30","4.0","zag","Wanderson","zag","2.69","266","1.04","0.39","0.1","0.04","-0.94","14"
"30","4.0","zag","Fabrício Bruno","zag","5.88","285","0.77","0.13","1.2","0.20","0.43","12"
"30","4.0","zag","Reynaldo","zag","5.03","354","0.76","0.15","4.8","0.95","4.04","3"
"30","4.0","zag","Lucas Halter","zag","3.71","354","0.64","0.17","1.3","0.35","0.66","11"
"30","4.0","zag","Joaquim","zag","4.95","280","0.54","0.11","1.9","0.38","1.36","8"
"30","4.0","zag","Jemerson","zag","5.03","277","0.50","0.10","4.5","0.89","4.00","4"
"30","4.0","zag","Éder","zag","3.62","276","0.31","0.09","4.4","1.22","4.09","5"
"30","4.0","zag","Vitor Mendes","zag","3.82","264","0.30","0.08","0.0","0.00","-0.30","18"
"30","4.0","zag","Realpe","zag","2.46","1371","0.26","0.11","2.0","0.81","1.74","7"
"30","4.0","zag","Bressan","zag","5.43","263","0.07","0.01","0.0","0.00","-0.07","15"
"30","4.0","zag","Thalisson Kelven","zag","2.07","264","0.00","0.00","-0.1","-0.05","-0.10","19"
"30","4.0","zag","Rafael Vaz","zag","2.75","263","0.00","0.00","0.0","0.00","0.00","16"
"30","8.0","zag","Marcelo Benevenuto","zag","7.59","293","3.01","0.40","0.0","0.00","-3.01","10"
"30","8.0","zag","Vitão","zag","6.16","262","2.61","0.42","0.7","0.11","-1.91","4"
"30","8.0","zag","Ferraresi","zag","6.07","327","2.50","0.41","0.0","0.00","-2.50","11"
"30","8.0","zag","Marllon","zag","7.36","280","2.36","0.32","0.5","0.07","-1.86","5"
"30","8.0","zag","Eduardo Bauermann","zag","9.82","282","1.70","0.17","3.8","0.39","2.10","2"
"30","8.0","zag","Manoel","zag","6.89","373","1.69","0.24","0.1","0.01","-1.59","7"
"30","8.0","zag","Natan","zag","8.06","1371","1.67","0.21","1.0","0.12","-0.67","3"
"30","8.0","zag","Pablo","zag","7.23","285","1.24","0.17","0.3","0.04","-0.94","6"
"30","8.0","zag","Raul Gustavo","zag","8.73","286","0.93","0.11","0.0","0.00","-0.93","12"
"30","8.0","zag","Mercado","zag","7.98","262","0.83","0.10","0.0","0.00","-0.83","8"
"30","8.0","zag","Luciano Castán","zag","6.09","275","0.77","0.13","-0.7","-0.11","-1.47","13"
"30","8.0","zag","Titi","zag","6.11","293","0.04","0.01","7.5","1.23","7.46","1"
"30","8.0","zag","Iago Maidana","zag","6.73","276","-0.04","-0.01","0.0","0.00","0.04","9"
"30","12.0","zag","Junior Alonso","zag","11.37","277","2.05","0.18","6.5","0.57","4.45","2"
"30","12.0","zag","Nino","zag","11.5","373","1.74","0.15","0.7","0.06","-1.04","4"
"30","12.0","zag","Murilo","zag","10.25","294","1.54","0.15","12.7","1.24","11.16","1"
"30","12.0","zag","Víctor Cuesta","zag","10.4","314","0.74","0.07","4.7","0.45","3.96","3"
"30","4.0","lat","Felipe Jonatan","lat","5.74","282","3.35","0.58","6.2","1.08","2.85","3"
"30","4.0","lat","Reinaldo","lat","4.2","327","3.27","0.78","-0.6","-0.14","-3.87","13"
"30","4.0","lat","Maguinho","lat","3.82","354","3.19","0.84","0.1","0.03","-3.09","12"
"30","4.0","lat","Patric","lat","5.82","276","2.51","0.43","4.7","0.81","2.19","6"
"30","4.0","lat","Moraes","lat","5.4","264","1.90","0.35","3.6","0.67","1.70","8"
"30","4.0","lat","Arthur Henrique","lat","3.26","266","1.74","0.53","2.7","0.83","0.96","9"
"30","4.0","lat","Auro","lat","2.6","282","0.96","0.37","0.9","0.35","-0.06","11"
"30","4.0","lat","Victor Luis","lat","5.04","290","0.91","0.18","7.5","1.49","6.59","2"
"30","4.0","lat","Dodô","lat","5.34","277","0.84","0.16","5.8","1.09","4.96","4"
"30","4.0","lat","Varela","lat","5.8","285","0.74","0.13","4.3","0.74","3.56","7"
"30","4.0","lat","Warley","lat","4.79","275","0.60","0.13","-3.3","-0.69","-3.90","16"
"30","4.0","lat","Daniel Guedes","lat","3.38","280","0.13","0.04","-1.2","-0.36","-1.33","14"
"30","4.0","lat","Rodrigo Soares","lat","2.68","264","0.00","0.00","2.5","0.93","2.50","10"
"30","4.0","lat","Natanael","lat","4.2","275","-0.05","-0.01","10.7","2.55","10.75","1"
"30","4.0","lat","Rafael Santos","lat","4.34","275","-0.05","-0.01","5.8","1.34","5.85","5"
"30","4.0","lat","Hugo","lat","2.44","354","-0.03","-0.01","-1.6","-0.66","-1.57","15"
"30","8.0","lat","Guga","lat","9.38","277","4.26","0.45","4.4","0.47","0.14","5"
"30","8.0","lat","Rafael Ramos","lat","8.0","286","4.07","0.51","0.6","0.08","-3.47","12"
"30","8.0","lat","Marçal","lat","6.89","314","4.05","0.59","5.0","0.73","0.95","3"
"30","8.0","lat","Renê","lat","8.54","262","4.01","0.47","4.8","0.56","0.79","4"
"30","8.0","lat","Mayke","lat","8.41","294","3.74","0.44","-0.4","-0.05","-4.14","16"
"30","8.0","lat","Nino Paraíba","lat","6.23","290","3.65","0.59","5.7","0.91","2.05","2"
"30","8.0","lat","Piquerez","lat","9.97","294","3.23","0.32","2.0","0.20","-1.23","9"
"30","8.0","lat","Samuel Xavier","lat","8.42","373","3.08","0.37","1.5","0.18","-1.58","10"
"30","8.0","lat","Dudu","lat","6.89","266","2.74","0.40","2.0","0.29","-0.74","8"
"30","8.0","lat","Ayrton Lucas","lat","8.92","285","2.60","0.29","3.7","0.41","1.10","6"
"30","8.0","lat","Natanael","lat","6.53","263","2.26","0.35","0.0","0.00","-2.26","13"
"30","8.0","lat","Kevin","lat","6.35","263","2.24","0.35","0.6","0.09","-1.64","11"
"30","8.0","lat","Saravia","lat","9.4","314","1.93","0.21","0.0","0.00","-1.93","14"
"30","8.0","lat","Juninho Capixaba","lat","9.27","293","1.44","0.16","13.7","1.48","12.26","1"
"30","8.0","lat","Bruno Cortez","lat","6.08","263","1.39","0.23","3.4","0.56","2.01","7"
"30","8.0","lat","Luan Cândido","lat","9.36","1371","0.33","0.04","0.0","0.00","-0.33","15"
"30","12.0","lat","Bustos","lat","10.4","262","3.10","0.30","-1.7","-0.16","-4.80","3"
"30","12.0","lat","Marcos Rocha","lat","10.49","294","3.06","0.29","-0.2","-0.02","-3.26","2"
"30","12.0","lat","Brítez","lat","10.81","293","2.22","0.21","4.6","0.43","2.38","1"
"30","4.0","mei","Cantillo","mei","4.87","286","2.70","0.56","0.0","0.00","-2.70","19"
"30","4.0","mei","Giuliano","mei","4.77","286","2.67","0.56","-0.3","-0.06","-2.97","22"
"30","4.0","mei","Mateus Sarará","mei","2.57","263","2.61","1.02","0.1","0.04","-2.51","18"
"30","4.0","mei","Maurício","mei","4.87","262","2.17","0.45","16.0","3.29","13.83","1"
"30","4.0","mei","Camacho","mei","3.75","282","2.11","0.56","1.2","0.32","-0.91","14"
"30","4.0","mei","Camilo","mei","3.91","280","1.90","0.49","0.0","0.00","-1.90","21"
"30","4.0","mei","Caio Alexandre","mei","5.97","293","1.83","0.31","3.2","0.54","1.37","8"
"30","4.0","mei","Johnny","mei","4.78","262","1.80","0.38","2.4","0.50","0.60","11"
"30","4.0","mei","Trindade","mei","3.65","275","1.17","0.32","2.9","0.79","1.73","10"
"30","4.0","mei","Martinelli","mei","4.08","373","1.03","0.25","3.3","0.81","2.27","7"
"30","4.0","mei","Bruno Gomes","mei","4.17","275","0.80","0.19","12.7","3.05","11.90","2"
"30","4.0","mei","Elton","mei","2.69","264","0.72","0.27","6.7","2.49","5.98","3"
"30","4.0","mei","Lucas Kal","mei","3.22","276","0.69","0.22","0.0","0.00","-0.69","20"
"30","4.0","mei","Otávio","mei","3.71","277","0.66","0.18","-0.4","-0.11","-1.06","24"
"30","4.0","mei","Fernando Sobral","mei","5.71","290","0.65","0.11","4.7","0.82","4.05","6"
"30","4.0","mei","Rodrigo Fernández","mei","5.05","282","0.61","0.12","1.8","0.36","1.19","12"
"30","4.0","mei","Mateus Vital","mei","4.56","286","0.55","0.12","6.4","1.40","5.85","4"
"30","4.0","mei","Pablo Maia","mei","4.22","327","0.52","0.12","-1.1","-0.26","-1.62","25"
"30","4.0","mei","Tchê Tchê","mei","4.37","314","0.34","0.08","1.3","0.30","0.96","13"
"30","4.0","mei","Richardson","mei","3.15","290","0.32","0.10","-1.6","-0.51","-1.92","27"
"30","4.0","mei","Richard Coelho","mei","4.84","290","0.26","0.05","-0.3","-0.06","-0.56","23"
"30","4.0","mei","Carlos Sánchez","mei","4.47","282","0.25","0.05","1.1","0.25","0.86","15"
"30","4.0","mei","Willian Maranhão","mei","3.14","266","0.17","0.05","-1.2","-0.38","-1.37","26"
"30","4.0","mei","Auremir","mei","2.13","354","0.17","0.08","3.1","1.46","2.93","9"
"30","4.0","mei","José Welison","mei","4.88","293","0.16","0.03","0.7","0.14","0.54","17"
"30","4.0","mei","Victor Hugo","mei","2.94","285","0.15","0.05","5.4","1.84","5.25","5"
"30","4.0","mei","Allan","mei","3.91","277","0.13","0.03","1.0","0.26","0.87","16"
"30","8.0","mei","Patrick","mei","9.49","327","3.45","0.36","0.4","0.04","-3.05","17"
"30","8.0","mei","Bruno Silva","mei","7.88","263","3.09","0.39","5.3","0.67","2.21","1"
"30","8.0","mei","Alisson","mei","8.54","327","2.93","0.34","0.0","0.00","-2.93","24"
"30","8.0","mei","Marlon Freitas","mei","8.4","266","2.84","0.34","0.1","0.01","-2.74","21"
"30","8.0","mei","Diego","mei","6.95","354","2.67","0.38","2.9","0.42","0.23","7"
"30","8.0","mei","Arias","mei","8.82","373","2.36","0.27","2.5","0.28","0.14","9"
"30","8.0","mei","Jadson","mei","7.23","264","2.32","0.32","0.8","0.11","-1.52","15"
"30","8.0","mei","Eduardo","mei","9.17","314","2.14","0.23","0.7","0.08","-1.44","16"
"30","8.0","mei","Fernandinho","mei","7.13","356","1.99","0.28","0.0","0.00","-1.99","23"
"30","8.0","mei","Raul","mei","6.97","1371","1.98","0.28","3.1","0.44","1.12","6"
"30","8.0","mei","Gabriel Pires","mei","6.95","314","1.93","0.28","0.0","0.00","-1.93","22"
"30","8.0","mei","Lucas Sasha","mei","7.04","293","1.93","0.27","1.8","0.26","-0.13","10"
"30","8.0","mei","Chico","mei","6.47","264","1.90","0.29","3.9","0.60","2.00","4"
"30","8.0","mei","Danilo","mei","6.61","294","1.77","0.27","0.4","0.06","-1.37","18"
"30","8.0","mei","Juninho","mei","6.83","276","1.68","0.25","5.2","0.76","3.52","2"
"30","8.0","mei","Terans","mei","9.94","356","1.40","0.14","1.7","0.17","0.30","11"
"30","8.0","mei","Rodrigo Nestor","mei","7.13","327","1.33","0.19","1.3","0.18","-0.03","13"
"30","8.0","mei","Lima","mei","9.29","290","1.23","0.13","-0.6","-0.06","-1.83","25"
"30","8.0","mei","André","mei","7.26","373","1.15","0.16","2.6","0.36","1.45","8"
"30","8.0","mei","Ganso","mei","7.3","373","1.14","0.16","0.2","0.03","-0.94","20"
"30","8.0","mei","Rodriguinho","mei","6.72","280","1.06","0.16","1.2","0.18","0.14","14"
"30","8.0","mei","Pepê","mei","6.78","280","1.02","0.15","1.3","0.19","0.28","12"
"30","8.0","mei","Alê","mei","8.82","276","0.64","0.07","3.4","0.39","2.76","5"
"30","8.0","mei","Raniele","mei","9.59","263","0.46","0.05","4.3","0.45","3.84","3"
"30","8.0","mei","Adson","mei","8.02","286","0.41","0.05","0.4","0.05","-0.01","19"
"30","12.0","mei","Edenílson","mei","10.7","262","4.27","0.40","0.4","0.04","-3.87","4"
"30","12.0","mei","Lucas Evangelista","mei","10.38","1371","3.18","0.31","-1.2","-0.12","-4.38","5"
"30","12.0","mei","Zaracho","mei","12.69","277","2.61","0.21","4.7","0.37","2.09","2"
"30","12.0","mei","Wellington Rato","mei","11.67","266","1.71","0.15","4.1","0.35","2.39","3"
"30","12.0","mei","Gustavo Scarpa","mei","13.42","294","1.70","0.13","12.9","0.96","11.20","1"
"30","4.0","ata","Vinicius","ata","4.77","354","3.08","0.65","-0.2","-0.04","-3.28","16"
"30","4.0","ata","Capixaba","ata","5.53","264","2.79","0.50","4.5","0.81","1.71","6"
"30","4.0","ata","Felipe Azevedo","ata","5.82","276","2.79","0.48","12.3","2.11","9.51","3"
"30","4.0","ata","Luiz Fernando","ata","5.09","266","2.38","0.47","2.4","0.47","0.02","8"
"30","4.0","ata","André Luís","ata","4.43","280","2.31","0.52","6.1","1.38","3.79","5"
"30","4.0","ata","Henrique Almeida","ata","3.81","276","2.23","0.59","3.3","0.87","1.07","7"
"30","4.0","ata","Caio Paulista","ata","4.65","373","2.11","0.45","1.5","0.32","-0.61","10"
"30","4.0","ata","Pitta","ata","4.51","264","1.93","0.43","6.7","1.49","4.77","4"
"30","4.0","ata","Ângelo","ata","5.02","282","1.92","0.38","13.4","2.67","11.48","2"
"30","4.0","ata","Canobbio","ata","4.99","356","1.65","0.33","0.4","0.08","-1.25","12"
"30","4.0","ata","Pedro Rocha","ata","3.43","293","1.61","0.47","-0.2","-0.06","-1.81","17"
"30","4.0","ata","Dadá Belmonte","ata","5.82","354","1.50","0.26","-0.1","-0.02","-1.60","15"
"30","4.0","ata","Vitinho","ata","3.73","356","1.04","0.28","0.8","0.21","-0.24","11"
"30","4.0","ata","Jô","ata","4.59","290","1.02","0.22","2.1","0.46","1.08","9"
"30","4.0","ata","Helinho","ata","5.03","1371","0.49","0.10","0.0","0.00","-0.49","14"
"30","4.0","ata","Lucas Braga","ata","5.55","282","0.32","0.06","18.9","3.41","18.58","1"
"30","4.0","ata","Iury Castilho","ata","2.05","290","0.22","0.11","0.0","0.00","-0.22","13"
"30","8.0","ata","Marinho","ata","7.05","285","3.66","0.52","13.0","1.84","9.34","2"
"30","8.0","ata","Muriqui","ata","8.86","263","2.92","0.33","0.0","0.00","-2.92","14"
"30","8.0","ata","Alef Manga","ata","9.5","275","2.54","0.27","13.2","1.39","10.66","1"
"30","8.0","ata","Alemão","ata","7.71","262","2.24","0.29","2.7","0.35","0.46","10"
"30","8.0","ata","Thiago Galhardo","ata","9.3","293","1.93","0.21","7.7","0.83","5.77","3"
"30","8.0","ata","Victor Sá","ata","7.57","314","1.90","0.25","1.7","0.22","-0.20","13"
"30","8.0","ata","Júnior Santos","ata","7.29","314","1.83","0.25","2.9","0.40","1.07","9"
"30","8.0","ata","Pedro Henrique","ata","6.37","262","1.77","0.28","3.3","0.52","1.53","7"
"30","8.0","ata","Deyverson","ata","7.06","280","1.63","0.23","6.3","0.89","4.67","4"
"30","8.0","ata","Moisés","ata","6.71","293","1.49","0.22","2.3","0.34","0.81","12"
"30","8.0","ata","Artur","ata","9.67","1371","1.27","0.13","3.5","0.36","2.23","6"
"30","8.0","ata","Churín","ata","7.61","266","1.20","0.16","2.3","0.30","1.10","11"
"30","8.0","ata","Keno","ata","7.27","277","1.20","0.17","-1.3","-0.18","-2.50","15"
"30","8.0","ata","Fabrício","ata","8.0","275","0.79","0.10","5.1","0.64","4.31","5"
"30","8.0","ata","Everaldo","ata","9.16","276","0.69","0.08","3.1","0.34","2.41","8"
"30","12.0","ata","Rony","ata","12.4","294","5.55","0.45","-1.1","-0.09","-6.65","9"
"30","12.0","ata","Dudu","ata","13.38","294","5.09","0.38","-0.5","-0.04","-5.59","8"
"30","12.0","ata","Everton","ata","11.09","285","4.11","0.37","2.9","0.26","-1.21","5"
"30","12.0","ata","Luciano","ata","12.31","327","3.77","0.31","1.5","0.12","-2.27","7"
"30","12.0","ata","Ademir","ata","10.26","277","3.60","0.35","2.2","0.21","-1.40","6"
"30","12.0","ata","Tiquinho Soares","ata","10.27","314","3.24","0.32","9.1","0.89","5.86","3"
"30","12.0","ata","Marcos Leonardo","ata","13.9","282","2.86","0.21","10.6","0.76","7.74","2"
"30","12.0","ata","Pedro Raul","ata","10.7","354","1.78","0.17","21.1","1.97","19.32","1"
"30","12.0","ata","Bissoli","ata","10.03","263","1.54","0.15","3.9","0.39","2.36","4"
"30","4.0","tec","Lucas Zanella","tec","5.64","264","1.87","0.33","4.68","0.83","2.81","1"
"30","8.0","tec","Luís Castro","tec","9.47","314","4.38","0.46","4.76","0.50","0.38","4"
"30","8.0","tec","Dorival Júnior","tec","9.91","285","3.69","0.37","4.12","0.42","0.43","5"
"30","8.0","tec","Eduardo Souza","tec","7.29","266","3.32","0.45","2.2","0.30","-1.12","10"
"30","8.0","tec","Juan Vojvoda","tec","8.95","293","3.22","0.36","7.05","0.79","3.83","3"
"30","8.0","tec","Jair Ventura","tec","6.82","354","3.02","0.44","3.4","0.50","0.38","7"
"30","8.0","tec","Vagner Mancini","tec","8.12","276","2.93","0.36","7.72","0.95","4.79","1"
"30","8.0","tec","Luiz Felipe Scolari","tec","9.58","356","2.90","0.30","2.58","0.27","-0.32","9"
"30","8.0","tec","António Oliveira","tec","7.59","280","2.60","0.34","2.67","0.35","0.07","8"
"30","8.0","tec","Orlando Ribeiro","tec","9.0","282","2.50","0.28","7.15","0.79","4.65","2"
"30","8.0","tec","Lucho González","tec","6.3","290","1.87","0.30","3.64","0.58","1.77","6"
"30","12.0","tec","Rogério Ceni","tec","11.98","327","4.82","0.40","-0.08","-0.01","-4.90","8"
"30","12.0","tec","Mano Menezes","tec","10.38","262","4.14","0.40","6.45","0.62","2.31","1"
"30","12.0","tec","Lisca","tec","10.47","263","3.98","0.38","2.19","0.21","-1.79","7"
"30","12.0","tec","Cuca","tec","11.07","277","3.98","0.36","3.93","0.36","-0.05","4"
"30","12.0","tec","Guto Ferreira","tec","10.49","275","3.67","0.35","4.81","0.46","1.14","2"
"30","12.0","tec","Vítor Pereira","tec","12.89","286","3.59","0.28","3.94","0.31","0.35","3"
"30","12.0","tec","Fernando Diniz","tec","10.48","373","2.79","0.27","2.49","0.24","-0.30","5"
"30","12.0","tec","Maurício Barbieri","tec","11.34","1371","2.55","0.22","2.27","0.20","-0.28","6"
"31","4.0","gol","Pegorari","gol","5.57","277","2.56","0.46","1.0","0.18","-1.56","7"
"31","4.0","gol","Gabriel","gol","5.63","280","1.64","0.29","5.0","0.89","3.36","3"
"31","4.0","gol","Felipe Alves","gol","5.9","263","1.25","0.21","19.0","3.22","17.75","1"
"31","4.0","gol","Vladimir","gol","3.78","356","0.59","0.16","1.0","0.26","0.41","6"
"31","4.0","gol","Keiller","gol","2.69","290","0.47","0.18","9.0","3.35","8.53","2"
"31","4.0","gol","Renan","gol","4.54","275","0.41","0.09","4.0","0.88","3.59","4"
"31","4.0","gol","João Carlos","gol","3.18","262","0.09","0.03","3.5","1.10","3.41","5"
"31","8.0","gol","Fernando Miguel","gol","8.23","314","3.36","0.41","6.0","0.73","2.64","3"
"31","8.0","gol","Bento","gol","7.83","264","1.94","0.25","10.0","1.28","8.06","1"
"31","8.0","gol","Cleiton","gol","8.44","294","1.94","0.23","-1.0","-0.12","-2.94","8"
"31","8.0","gol","Matheus Cavichioli","gol","9.39","266","1.76","0.19","-0.3","-0.03","-2.06","6"
"31","8.0","gol","Santos","gol","9.66","1371","1.42","0.15","7.0","0.72","5.58","2"
"31","8.0","gol","Gatito Fernández","gol","8.2","276","1.15","0.14","0.5","0.06","-0.65","4"
"31","8.0","gol","João Ricardo","gol","7.16","282","0.65","0.09","-1.0","-0.14","-1.65","7"
